Invoice ID,Date,Customer type,Gender,Product line,Unit price,Quantity,Tax,Total,Payment,City,Discount,Month,Year,Day
836-52-4822,2019-10-31,Normal,Male,Health and beauty,90.17,5,22.54,473.39,Credit card,Yangon,5,10,2019,Thursday
883-67-6634,2019-12-10,Normal,Male,Food and beverages,57.96,1,2.9,60.86,Cash,Yangon,0,12,2019,Tuesday
830-83-2133,2019-12-20,Normal,Male,Food and beverages,52.3,3,7.84,164.74,Ewallet,Naypyitaw,0,12,2019,Friday
164-35-6201,2019-08-27,Normal,Female,Home and lifestyle,84.06,1,4.2,88.26,Ewallet,Naypyitaw,10,8,2019,Tuesday
969-39-4332,2019-01-07,Normal,Female,Health and beauty,40.92,3,6.14,128.9,Credit card,Mandalay,15,1,2019,Monday
967-99-9408,2019-02-12,Normal,Male,Sports and travel,17.67,5,4.42,92.77,Cash,Mandalay,5,2,2019,Tuesday
262-69-6484,2019-04-06,Member,Male,Food and beverages,50.45,10,25.23,529.73,Ewallet,Naypyitaw,0,4,2019,Saturday
436-73-8439,2019-11-05,Normal,Female,Electronic accessories,93.35,8,37.34,784.14,Ewallet,Naypyitaw,5,11,2019,Tuesday
802-41-9289,2019-09-23,Normal,Male,Sports and travel,10.53,2,1.05,22.11,Ewallet,Yangon,0,9,2019,Monday
274-31-5460,2019-04-19,Member,Male,Food and beverages,11.53,8,4.61,96.85,Credit card,Mandalay,15,4,2019,Friday
836-51-6018,2019-03-29,Member,Female,Health and beauty,57.63,6,17.29,363.07,Ewallet,Yangon,5,3,2019,Friday
790-67-2372,2019-09-26,Normal,Female,Home and lifestyle,35.53,8,14.21,298.45,Cash,Naypyitaw,15,9,2019,Thursday
230-54-5114,2019-10-03,Member,Male,Food and beverages,25.59,3,3.84,80.61,Credit card,Mandalay,15,10,2019,Thursday
774-63-1555,2019-10-20,Normal,Male,Fashion accessories,14.42,8,5.77,121.13,Ewallet,Naypyitaw,5,10,2019,Sunday
434-36-6801,2019-09-07,Member,Female,Electronic accessories,32.83,8,13.13,275.77,Ewallet,Naypyitaw,15,9,2019,Saturday
581-48-9182,2019-07-24,Normal,Male,Electronic accessories,98.02,8,39.21,823.37,Ewallet,Mandalay,5,7,2019,Wednesday
179-90-7091,2019-07-13,Normal,Female,Food and beverages,19.39,3,2.91,61.08,Ewallet,Naypyitaw,0,7,2019,Saturday
418-92-8387,2019-01-14,Member,Female,Health and beauty,35.52,8,14.21,298.37,Cash,Mandalay,0,1,2019,Monday
317-16-7950,2019-05-04,Normal,Male,Fashion accessories,61.46,8,24.58,516.26,Credit card,Naypyitaw,5,5,2019,Saturday
281-40-2794,2019-10-28,Normal,Male,Food and beverages,59.36,10,29.68,623.28,Credit card,Yangon,5,10,2019,Monday
508-54-7102,2019-11-05,Normal,Male,Fashion accessories,24.71,1,1.24,25.95,Ewallet,Mandalay,15,11,2019,Tuesday
619-26-4118,2019-10-20,Member,Male,Food and beverages,48.6,4,9.72,204.12,Credit card,Yangon,15,10,2019,Sunday
671-65-4681,2019-01-29,Member,Male,Sports and travel,34.71,8,13.88,291.56,Cash,Naypyitaw,15,1,2019,Tuesday
195-88-8664,2019-08-26,Member,Female,Food and beverages,62.29,7,21.8,457.83,Cash,Yangon,0,8,2019,Monday
755-86-1971,2019-09-27,Member,Male,Fashion accessories,73.46,3,11.02,231.4,Credit card,Mandalay,10,9,2019,Friday
600-37-6320,2019-02-19,Normal,Female,Food and beverages,81.13,4,16.23,340.75,Cash,Naypyitaw,15,2,2019,Tuesday
567-85-3893,2019-09-21,Member,Female,Sports and travel,69.15,1,3.46,72.61,Ewallet,Naypyitaw,5,9,2019,Saturday
781-88-9466,2019-02-25,Normal,Male,Sports and travel,84.77,10,42.38,890.08,Cash,Naypyitaw,15,2,2019,Monday
781-34-3274,2019-09-22,Member,Female,Fashion accessories,63.85,9,28.73,603.38,Ewallet,Mandalay,15,9,2019,Sunday
624-20-6740,2019-04-09,Member,Male,Electronic accessories,31.53,1,1.58,33.11,Ewallet,Naypyitaw,15,4,2019,Tuesday
819-54-2398,2019-05-29,Member,Male,Health and beauty,46.17,5,11.54,242.39,Cash,Yangon,0,5,2019,Wednesday
125-68-3248,2019-10-17,Normal,Male,Home and lifestyle,91.65,2,9.17,192.47,Credit card,Mandalay,5,10,2019,Thursday
999-42-6504,2019-11-09,Member,Female,Health and beauty,89.8,9,40.41,848.61,Ewallet,Mandalay,0,11,2019,Saturday
456-31-7643,2019-10-04,Member,Female,Sports and travel,43.39,2,4.34,91.12,Ewallet,Yangon,10,10,2019,Friday
417-72-8840,2019-08-09,Member,Female,Sports and travel,31.82,5,7.96,167.06,Ewallet,Yangon,15,8,2019,Friday
405-22-8801,2019-11-07,Member,Female,Sports and travel,55.02,3,8.25,173.31,Ewallet,Mandalay,0,11,2019,Thursday
833-13-5035,2019-01-28,Member,Male,Electronic accessories,15.67,10,7.83,164.53,Credit card,Yangon,15,1,2019,Monday
327-42-9705,2019-05-12,Normal,Female,Electronic accessories,12.9,10,6.45,135.45,Ewallet,Yangon,0,5,2019,Sunday
386-61-2971,2019-09-08,Normal,Female,Electronic accessories,42.34,5,10.59,222.29,Credit card,Mandalay,0,9,2019,Sunday
837-38-3545,2019-04-14,Member,Male,Health and beauty,71.4,5,17.85,374.85,Credit card,Naypyitaw,0,4,2019,Sunday
497-89-2974,2019-10-19,Member,Female,Food and beverages,13.0,5,3.25,68.25,Ewallet,Naypyitaw,5,10,2019,Saturday
450-45-7898,2019-05-19,Member,Male,Electronic accessories,26.74,6,8.02,168.46,Cash,Yangon,0,5,2019,Sunday
324-18-6791,2019-11-05,Normal,Male,Food and beverages,42.94,10,21.47,450.87,Cash,Mandalay,10,11,2019,Tuesday
471-79-4306,2019-11-10,Member,Male,Health and beauty,85.35,8,34.14,716.94,Ewallet,Mandalay,10,11,2019,Sunday
637-29-6729,2019-07-14,Member,Female,Food and beverages,65.63,3,9.84,206.73,Ewallet,Yangon,15,7,2019,Sunday
334-65-5153,2019-03-30,Member,Female,Sports and travel,36.11,7,12.64,265.41,Ewallet,Naypyitaw,0,3,2019,Saturday
783-29-5619,2019-10-08,Normal,Male,Electronic accessories,80.75,5,20.19,423.94,Credit card,Yangon,15,10,2019,Tuesday
482-50-4679,2019-05-25,Member,Female,Food and beverages,19.39,7,6.79,142.52,Cash,Mandalay,10,5,2019,Saturday
313-59-7633,2019-11-23,Member,Female,Home and lifestyle,15.66,8,6.26,131.54,Ewallet,Mandalay,0,11,2019,Saturday
248-83-3626,2019-09-07,Member,Female,Sports and travel,26.64,9,11.99,251.75,Ewallet,Yangon,0,9,2019,Saturday
438-66-8909,2019-09-27,Normal,Female,Food and beverages,80.69,3,12.1,254.17,Cash,Mandalay,10,9,2019,Friday
678-41-8264,2019-11-22,Member,Female,Fashion accessories,17.03,2,1.7,35.76,Cash,Yangon,10,11,2019,Friday
581-98-6499,2019-04-28,Normal,Female,Fashion accessories,83.17,1,4.16,87.33,Credit card,Yangon,5,4,2019,Sunday
936-97-2350,2019-02-14,Normal,Male,Fashion accessories,78.26,10,39.13,821.73,Ewallet,Mandalay,5,2,2019,Thursday
563-53-9932,2019-12-26,Normal,Male,Fashion accessories,18.78,3,2.82,59.16,Ewallet,Yangon,10,12,2019,Thursday
863-39-8577,2019-10-05,Normal,Female,Food and beverages,83.32,3,12.5,262.46,Cash,Naypyitaw,5,10,2019,Saturday
419-66-3060,2019-06-04,Member,Female,Health and beauty,82.97,9,37.34,784.07,Credit card,Naypyitaw,5,6,2019,Tuesday
105-89-9204,2019-12-16,Normal,Male,Fashion accessories,37.63,3,5.64,118.53,Ewallet,Yangon,0,12,2019,Monday
892-49-1767,2019-03-10,Normal,Female,Electronic accessories,50.35,1,2.52,52.87,Credit card,Naypyitaw,0,3,2019,Sunday
266-26-9870,2019-05-25,Normal,Male,Sports and travel,60.66,7,21.23,445.85,Credit card,Mandalay,0,5,2019,Saturday
139-50-9482,2019-11-18,Normal,Female,Home and lifestyle,77.99,1,3.9,81.89,Ewallet,Mandalay,10,11,2019,Monday
360-30-5080,2019-03-17,Normal,Male,Home and lifestyle,36.88,10,18.44,387.24,Cash,Mandalay,5,3,2019,Sunday
640-94-8399,2019-02-03,Normal,Female,Electronic accessories,93.23,2,9.32,195.78,Ewallet,Yangon,15,2,2019,Sunday
223-18-7812,2019-09-28,Member,Female,Electronic accessories,37.27,5,9.32,195.67,Cash,Naypyitaw,0,9,2019,Saturday
598-56-3910,2019-06-27,Normal,Female,Electronic accessories,82.11,2,8.21,172.43,Credit card,Naypyitaw,5,6,2019,Thursday
877-43-7766,2019-01-19,Member,Male,Electronic accessories,52.25,5,13.06,274.31,Cash,Mandalay,15,1,2019,Saturday
392-44-6405,2019-03-17,Member,Male,Sports and travel,65.12,4,13.02,273.5,Ewallet,Naypyitaw,15,3,2019,Sunday
512-50-5086,2019-05-24,Member,Female,Sports and travel,41.53,7,14.54,305.25,Ewallet,Mandalay,5,5,2019,Friday
246-14-9680,2019-12-05,Normal,Female,Health and beauty,35.96,2,3.6,75.52,Credit card,Naypyitaw,15,12,2019,Thursday
845-89-9060,2019-04-29,Member,Male,Sports and travel,92.04,10,46.02,966.42,Credit card,Mandalay,0,4,2019,Monday
948-49-5814,2019-05-11,Normal,Male,Food and beverages,74.56,2,7.46,156.58,Credit card,Mandalay,0,5,2019,Saturday
534-29-9465,2019-10-21,Normal,Female,Health and beauty,74.54,10,37.27,782.67,Ewallet,Mandalay,15,10,2019,Monday
706-86-3211,2019-12-27,Member,Female,Home and lifestyle,33.32,9,14.99,314.87,Credit card,Mandalay,15,12,2019,Friday
846-61-9382,2019-07-11,Normal,Male,Fashion accessories,31.05,8,12.42,260.82,Credit card,Yangon,10,7,2019,Thursday
126-58-2273,2019-11-13,Normal,Female,Health and beauty,46.32,10,23.16,486.36,Credit card,Mandalay,0,11,2019,Wednesday
316-41-1459,2019-05-06,Member,Male,Home and lifestyle,84.18,6,25.25,530.33,Ewallet,Naypyitaw,10,5,2019,Monday
735-89-6938,2019-07-02,Member,Male,Home and lifestyle,14.59,7,5.11,107.24,Credit card,Yangon,0,7,2019,Tuesday
880-98-2287,2019-04-07,Member,Female,Fashion accessories,42.88,10,21.44,450.24,Ewallet,Naypyitaw,10,4,2019,Sunday
131-65-3659,2019-07-05,Member,Male,Health and beauty,11.55,9,5.2,109.15,Cash,Mandalay,0,7,2019,Friday
573-80-7806,2019-08-21,Member,Male,Electronic accessories,16.64,10,8.32,174.72,Credit card,Mandalay,10,8,2019,Wednesday
563-85-1143,2019-09-05,Member,Male,Food and beverages,82.83,8,33.13,695.77,Cash,Yangon,5,9,2019,Thursday
431-30-1390,2019-06-18,Normal,Female,Electronic accessories,22.2,4,4.44,93.24,Credit card,Mandalay,10,6,2019,Tuesday
380-68-1967,2019-03-23,Member,Female,Health and beauty,61.93,6,18.58,390.16,Cash,Yangon,15,3,2019,Saturday
219-19-5090,2019-07-04,Normal,Male,Home and lifestyle,23.31,4,4.66,97.9,Ewallet,Yangon,0,7,2019,Thursday
485-17-2018,2019-08-26,Member,Female,Health and beauty,52.13,10,26.07,547.37,Cash,Naypyitaw,10,8,2019,Monday
965-27-5060,2019-03-01,Member,Male,Home and lifestyle,19.66,5,4.92,103.22,Ewallet,Naypyitaw,10,3,2019,Friday
216-84-4824,2019-06-11,Normal,Female,Sports and travel,36.34,9,16.35,343.41,Credit card,Mandalay,10,6,2019,Tuesday
878-64-4979,2019-01-23,Member,Female,Food and beverages,89.76,4,17.95,376.99,Credit card,Yangon,10,1,2019,Wednesday
603-29-1106,2019-05-17,Normal,Male,Home and lifestyle,30.78,6,9.23,193.91,Credit card,Naypyitaw,5,5,2019,Friday
300-29-2421,2019-03-24,Normal,Male,Fashion accessories,67.1,5,16.78,352.28,Cash,Naypyitaw,10,3,2019,Sunday
424-69-5758,2019-04-05,Member,Male,Electronic accessories,95.22,9,42.85,899.83,Credit card,Yangon,15,4,2019,Friday
209-59-2416,2019-07-21,Member,Female,Electronic accessories,68.74,4,13.75,288.71,Ewallet,Naypyitaw,10,7,2019,Sunday
229-60-9178,2019-01-13,Member,Male,Home and lifestyle,42.7,1,2.14,44.84,Credit card,Mandalay,0,1,2019,Sunday
244-52-2480,2019-01-23,Normal,Female,Food and beverages,99.99,4,20.0,419.96,Credit card,Naypyitaw,10,1,2019,Wednesday
120-65-4897,2019-09-01,Member,Female,Health and beauty,12.43,7,4.35,91.36,Cash,Yangon,15,9,2019,Sunday
362-69-4669,2019-11-12,Member,Female,Fashion accessories,93.86,1,4.69,98.55,Credit card,Naypyitaw,5,11,2019,Tuesday
191-45-4172,2019-04-02,Normal,Female,Electronic accessories,96.11,6,28.83,605.49,Credit card,Yangon,15,4,2019,Tuesday
290-62-9086,2019-01-17,Normal,Female,Home and lifestyle,12.17,9,5.48,115.01,Credit card,Yangon,10,1,2019,Thursday
469-68-9211,2019-08-22,Normal,Male,Food and beverages,91.3,4,18.26,383.46,Cash,Yangon,0,8,2019,Thursday
493-31-4636,2019-02-18,Normal,Female,Home and lifestyle,53.44,9,24.05,505.01,Credit card,Mandalay,0,2,2019,Monday
459-41-7220,2019-03-06,Member,Female,Fashion accessories,30.55,6,9.17,192.47,Credit card,Mandalay,0,3,2019,Wednesday
706-88-8416,2019-03-25,Normal,Male,Fashion accessories,91.91,5,22.98,482.53,Ewallet,Mandalay,0,3,2019,Monday
377-37-3596,2019-03-17,Normal,Male,Sports and travel,81.99,5,20.5,430.45,Cash,Yangon,0,3,2019,Sunday
581-93-4831,2019-04-10,Normal,Female,Home and lifestyle,88.36,1,4.42,92.78,Credit card,Naypyitaw,10,4,2019,Wednesday
609-21-3643,2019-12-16,Member,Female,Sports and travel,28.19,10,14.1,296.0,Cash,Mandalay,10,12,2019,Monday
745-33-8781,2019-07-02,Normal,Female,Home and lifestyle,13.8,10,6.9,144.9,Cash,Mandalay,15,7,2019,Tuesday
666-81-6453,2019-07-23,Normal,Female,Health and beauty,68.23,1,3.41,71.64,Cash,Naypyitaw,10,7,2019,Tuesday
271-52-2841,2019-08-15,Normal,Female,Food and beverages,78.87,2,7.89,165.63,Cash,Yangon,5,8,2019,Thursday
281-93-9604,2019-07-23,Normal,Female,Food and beverages,80.45,8,32.18,675.78,Ewallet,Naypyitaw,15,7,2019,Tuesday
415-30-3414,2019-01-18,Normal,Male,Food and beverages,49.81,7,17.43,366.1,Cash,Naypyitaw,5,1,2019,Friday
219-31-1910,2019-11-20,Member,Male,Electronic accessories,74.18,6,22.25,467.33,Ewallet,Yangon,10,11,2019,Wednesday
949-11-3101,2019-03-07,Member,Male,Electronic accessories,88.71,2,8.87,186.29,Credit card,Mandalay,5,3,2019,Thursday
178-57-2272,2019-04-16,Normal,Male,Sports and travel,59.58,7,20.85,437.91,Ewallet,Naypyitaw,15,4,2019,Tuesday
309-58-3427,2019-02-03,Member,Female,Sports and travel,60.43,6,18.13,380.71,Ewallet,Naypyitaw,5,2,2019,Sunday
419-29-8001,2019-02-24,Normal,Male,Health and beauty,20.33,6,6.1,128.08,Cash,Mandalay,10,2,2019,Sunday
585-82-3253,2019-04-27,Member,Male,Fashion accessories,81.23,1,4.06,85.29,Ewallet,Mandalay,0,4,2019,Saturday
609-86-8280,2019-09-14,Member,Female,Sports and travel,60.09,10,30.05,630.95,Cash,Mandalay,0,9,2019,Saturday
445-45-6204,2019-06-28,Member,Male,Electronic accessories,97.99,4,19.6,411.56,Ewallet,Naypyitaw,0,6,2019,Friday
719-56-2878,2019-09-21,Normal,Male,Home and lifestyle,35.5,6,10.65,223.65,Ewallet,Naypyitaw,0,9,2019,Saturday
652-88-2729,2019-12-12,Normal,Female,Fashion accessories,88.12,10,44.06,925.26,Credit card,Mandalay,5,12,2019,Thursday
471-83-9131,2019-10-25,Member,Female,Home and lifestyle,65.12,7,22.79,478.63,Credit card,Mandalay,10,10,2019,Friday
107-73-5129,2019-04-11,Member,Male,Health and beauty,37.11,2,3.71,77.93,Cash,Mandalay,5,4,2019,Thursday
800-60-2287,2019-02-25,Normal,Male,Fashion accessories,86.66,7,30.33,636.95,Credit card,Mandalay,10,2,2019,Monday
882-13-4152,2019-12-08,Normal,Male,Electronic accessories,39.63,3,5.94,124.83,Cash,Mandalay,15,12,2019,Sunday
738-85-3279,2019-07-25,Normal,Female,Fashion accessories,12.95,9,5.83,122.38,Cash,Naypyitaw,5,7,2019,Thursday
288-81-8597,2019-03-30,Normal,Female,Sports and travel,39.01,2,3.9,81.92,Cash,Naypyitaw,0,3,2019,Saturday
248-23-4466,2019-12-30,Normal,Male,Electronic accessories,59.55,8,23.82,500.22,Cash,Mandalay,15,12,2019,Monday
639-61-4939,2019-07-27,Normal,Male,Home and lifestyle,84.13,5,21.03,441.68,Credit card,Yangon,15,7,2019,Saturday
491-91-2120,2019-02-06,Member,Male,Food and beverages,61.83,3,9.27,194.76,Credit card,Mandalay,15,2,2019,Wednesday
509-36-4762,2019-05-03,Member,Female,Electronic accessories,75.95,3,11.39,239.24,Cash,Yangon,10,5,2019,Friday
249-67-8839,2019-02-19,Member,Male,Food and beverages,69.32,4,13.86,291.14,Cash,Yangon,10,2,2019,Tuesday
180-21-6783,2019-01-12,Member,Female,Electronic accessories,18.69,10,9.35,196.25,Ewallet,Naypyitaw,0,1,2019,Saturday
318-88-7474,2019-05-14,Member,Female,Fashion accessories,53.61,3,8.04,168.87,Ewallet,Naypyitaw,15,5,2019,Tuesday
462-86-8587,2019-06-04,Normal,Female,Home and lifestyle,41.02,6,12.31,258.43,Cash,Mandalay,0,6,2019,Tuesday
871-40-6101,2019-04-01,Normal,Female,Fashion accessories,66.32,5,16.58,348.18,Ewallet,Naypyitaw,5,4,2019,Monday
603-11-6342,2019-02-04,Member,Male,Home and lifestyle,12.05,10,6.03,126.53,Cash,Mandalay,0,2,2019,Monday
422-34-2955,2019-08-06,Member,Male,Fashion accessories,94.76,5,23.69,497.49,Credit card,Yangon,0,8,2019,Tuesday
953-50-3438,2019-08-25,Member,Male,Food and beverages,30.61,8,12.24,257.12,Cash,Mandalay,5,8,2019,Sunday
959-64-9757,2019-06-27,Member,Male,Fashion accessories,52.54,8,21.02,441.34,Cash,Yangon,5,6,2019,Thursday
449-98-7044,2019-12-04,Member,Male,Electronic accessories,98.37,1,4.92,103.29,Cash,Mandalay,5,12,2019,Wednesday
580-23-6623,2019-11-04,Member,Male,Electronic accessories,20.1,7,7.04,147.74,Cash,Mandalay,10,11,2019,Monday
721-16-3982,2019-08-05,Normal,Male,Fashion accessories,32.07,1,1.6,33.67,Ewallet,Yangon,0,8,2019,Monday
754-13-4277,2019-10-24,Member,Female,Food and beverages,31.42,9,14.14,296.92,Credit card,Naypyitaw,5,10,2019,Thursday
101-76-7427,2019-11-14,Member,Male,Fashion accessories,51.73,6,15.52,325.9,Ewallet,Naypyitaw,0,11,2019,Thursday
933-34-7637,2019-08-31,Member,Male,Health and beauty,62.31,10,31.16,654.26,Credit card,Mandalay,0,8,2019,Saturday
596-61-3523,2019-01-24,Normal,Female,Home and lifestyle,44.14,1,2.21,46.35,Cash,Mandalay,5,1,2019,Thursday
123-94-2357,2019-02-19,Member,Female,Fashion accessories,63.0,3,9.45,198.45,Credit card,Mandalay,10,2,2019,Tuesday
489-91-5235,2019-11-22,Member,Female,Home and lifestyle,64.19,5,16.05,337.0,Credit card,Naypyitaw,5,11,2019,Friday
621-59-3877,2019-07-26,Normal,Female,Home and lifestyle,75.17,5,18.79,394.64,Ewallet,Mandalay,10,7,2019,Friday
145-47-7432,2019-09-16,Normal,Female,Sports and travel,27.8,9,12.51,262.71,Ewallet,Naypyitaw,10,9,2019,Monday
305-50-7898,2019-03-18,Normal,Female,Home and lifestyle,53.44,10,26.72,561.12,Ewallet,Mandalay,0,3,2019,Monday
769-80-2785,2019-07-01,Normal,Male,Food and beverages,76.68,5,19.17,402.57,Credit card,Naypyitaw,5,7,2019,Monday
